rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
146,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",14,140,37,"43149"
147,"spotify:track:4vVjPTApwXZwB2H3mBq3ml","Quavo, Takeoff","HOTEL LOBBY (Unc & Phew)","Quality Control Music/Motown Records",42,135,29,"43118"
148,"spotify:track:3XgGQ1wjo5khvq2UImjyNF","Brent Faiyaz","ALL MINE","Lost Kids LLC., Marketed by Venice / Stem",17,151,27,"43108"
149,"spotify:track:3BkskmADgoWdiGHiaEz6uc","Sjava, Udumakahle, Anzo, Vernotile","Amakhehla","1020 Cartel",18,57,3,"42971"
150,"spotify:track:5hJFhO9dvhJoDvUZZ9iWSw","Miguel","Adorn","ByStorm Entertainment/RCA Records",150,163,22,"42946"
151,"spotify:track:497JTjRJms6Dy2XJFvuLyI","Sjava","Kube Ngangazi","1020 Cartel",8,44,3,"42759"
152,"spotify:track:0u2A4QNAMUyfQbgfVR3HvK","Kizz Daniel, EMPIRE","Cough (Odo)","EMPIRE",102,110,16,"42662"
153,"spotify:track:1RMJOxR6GRPsBHL8qeC2ux","Daniel Caesar, H.E.R.","Best Part (feat. H.E.R.)","Golden Child Recordings",83,164,179,"42112"
154,"spotify:track:14SaZBTjxlorHJQxXh01Hu","Summer Walker, Drake","Girls Need Love (with Drake) - Remix","LVRN/Interscope Records",43,161,149,"42087"
155,"spotify:track:6IyoLWzljeR3ldQo4KWHT6","Yeat","Out thë way","Field Trip Recordings/Geffen Records",113,160,6,"41788"
156,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You","Atlantic Records",31,139,19,"41570"
157,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",74,172,22,"41522"
158,"spotify:track:6u2IvQN4TBBPLXkGYwWTlw","Nomfundo Moh","Soft Life","Universal Music (Pty) Ltd.",26,187,45,"41497"
