rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
46,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",25,44,24,"57821"
47,"spotify:track:2fDvxV1N7SxQYbWNrN7YJl","SAY3AM","JUDAS","SAY3AM",47,-1,1,"57351"
48,"spotify:track:3bKxhUuoRvSRwIdyZfQa3F","Artem Pivovarov, DOROFEEVA","Думи","MOЗGI Entertainment",32,43,37,"57160"
49,"spotify:track:2kLmAwQCBSlvtcptioAoTv","LOVV66","5IVE","LOVV66",15,37,8,"57053"
50,"spotify:track:2vHzOWRKYPLu8umRPIFuOq","KALUSH, Kalush Orchestra","Stefania (Kalush Orchestra)","Columbia Local",1,48,53,"56705"
51,"spotify:track:0pWMr82unREASQGFJrrI5S","Artem Pivovarov","Маніфест","BEST MUSIC",40,65,7,"56095"
52,"spotify:track:1KEv0es8xWsrPU7VSFiZym","Lumi Athena, jnhygs","SMOKE IT OFF!","25/7 Records LLC.",11,75,6,"55128"
53,"spotify:track:3EkGH0yreaWUFAXBil8rmH","KALUSH, Skofka","Файна (feat. Skofka)","Columbia Local",13,56,50,"53844"
54,"spotify:track:1vUE0zSGgb3SOpzL05qqqX","FACE","Прада","Face",54,-1,1,"53276"
55,"spotify:track:4NgherJDfCXWBZBYheM4jK","Kxllswxtch","WASTE","KILL! / EMPIRE",23,47,16,"53230"
56,"spotify:track:7nnMUJP7WE9Fg1yoO9jg89","SadSvit, ARCHEZ","Твоя душа","Svit music",21,32,4,"53221"
57,"spotify:track:0iUrxveyNUBfj0cqjYEijt","MoonDeity","NEON BLADE","MoonDeity",14,53,37,"53175"
58,"spotify:track:5TJmu6WB8JNMNTt8XumcP1","SODA LUV","ЯЛРС","CPLUS",58,59,4,"53093"
59,"spotify:track:2WzAAerBvZvvFXgUpSwHZ9","PLAYAMANE, Nateki","MIDNIGHT","PLAYAMANE",6,61,40,"52748"
60,"spotify:track:6gtK39SLszESqJFu2SkId3","Wellboy","Додому","PAPA MUSIC",60,62,7,"52509"
61,"spotify:track:4N822HhhcRrVKuX3Ni9L0T","100лиця","Чорнобрива","Moon Vinyl s.r.o.",30,51,19,"52464"
62,"spotify:track:7uHFrsclJjAhONLcc8grZU","VovaZiLvova, Morphom","Шукав тебе. Знайшов тебе","Hitwonder",41,41,39,"52307"
63,"spotify:track:72iyEnh9p6PoyJoEnAJDjO","SCXR SOUL, Sx1nxwy","DEMONS IN MY SOUL","SCXR SOUL",26,54,19,"52151"
64,"spotify:track:3RKjTYlQrtLXCq5ncswBPp","Baby Tate","Hey, Mickey!","Yung Baby Tate",13,31,5,"52070"
65,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",63,63,48,"51574"
66,"spotify:track:4LKfJMumpW7HyBT05uXYUx","Khrystyna Soloviy","Тримай","ТОВ ""Суперсиметрія""",8,49,52,"50688"
67,"spotify:track:4FyesJzVpA39hbYvcseO2d","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",67,116,13,"50567"
68,"spotify:track:1NMcQpg1J5RaUxPTLifSnq","SHUMEI","Біля тополі","Art Sound Media",24,71,33,"50559"
69,"spotify:track:5u6TLP2prHSvtKi0SPUKFI","SKYLERR","Хвилями","FoxLab",69,85,4,"50060"
70,"spotify:track:0K5arhAxYWj7QxFhpKJe6z","ooes","последнее лето","rabstvo",70,105,8,"49988"
71,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",6,72,88,"49683"
72,"spotify:track:5BY094QwLvZFh737Ytvgpy","Big Baby Tape","Like A G6","Effective Records",6,52,9,"49331"
73,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",26,66,91,"49177"
74,"spotify:track:7dpget8s2QN51jYbNqVYtG","Quest Pistols","Ти неймовірна","PAPA MUSIC",48,57,9,"49036"
75,"spotify:track:5F9CLUvuRyku0ZdT4ljPQt","YAKTAK, DOVI","Чекає вдома (feat. DOVI)","YAKTAK",75,98,6,"48667"
76,"spotify:track:0wpkj8A7T1CjIul0XQtkqK","SadSvit","Молодість","Independent",56,77,42,"48488"
77,"spotify:track:714gZqwzaj9MrjyDGPWq1c","YAKTAK","Вродлива","YAKTAK",77,87,4,"48392"
78,"spotify:track:2kWuVqpxPnj131Z53vxF98","alyona alyona, Jerry Heil, ela.","KUPALA","Columbia Local",4,78,32,"48144"
79,"spotify:track:1qC93FzhcsGUFG2ZvcQzrT","Valentin Strykalo","Так гріє","Валентин Стрыкало",34,79,48,"47861"
80,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",76,89,111,"47069"
81,"spotify:track:7itGrDB969S4fJc4GDodiA","INSTASAMKA","POPSTAR","NaMneCash Music",1,70,22,"46549"
82,"spotify:track:7wCmS9TTVUcIhRalDYFgPy","Pixies","Where Is My Mind? - Remastered","4AD",82,104,22,"46210"
83,"spotify:track:1T4999j2QjggEXFbOlQ67P","uglystephan, Scally Milano","Заберу","Mansion Music",1,94,29,"45985"
84,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",54,73,11,"45963"
85,"spotify:track:1qDqswcqJ7QxtbVlDv5P6W","Taras Chubay, Плач Єремії","Вона","Comp Music Ltd",44,81,48,"45921"
86,"spotify:track:5mGns7qagKDzP4L2YC5ea2","Chico, Qatoshi","Допоможе ЗСУ","Naprocente music",5,74,42,"45822"
87,"spotify:track:33s2G0h9EOdyaKlKr15ngE","Skofka, KALUSH","Батьківщина","Columbia Local",18,69,9,"45758"
88,"spotify:track:11BKm0j4eYoCPPpCONAVwA","Lady Gaga","Bloody Mary","Interscope",3,64,12,"45752"
89,"spotify:track:7mCemRaeeezaB97MPPkhfG","BALKON","Відьми","BALKON",37,84,9,"45614"
90,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",77,88,52,"45452"
91,"spotify:track:64epifHS5CvRUVgKEDbRJm","ПОЛМАТЕРИ","маша","Streaming club, under exclusive license to Rhymes Music Inc.",36,92,8,"45424"
92,"spotify:track:7biChppM3c8q7qcVl7ceb2","FACE","ЛАБИРИНТ","Face",8,108,61,"45338"
93,"spotify:track:7KmbiagSkUbepU88x7NWjb","Kordhell","Scopin","Kordhell",68,68,9,"45140"
94,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",32,103,46,"44469"
95,"spotify:track:5B8FPXvZ2e0IvBXvflj7es","Автостопом по фазе сна","Опианариум","KISS KOALA",95,111,27,"44444"
96,"spotify:track:5Z8YDahqRCzMQRwKZPk5dC","Big Baby Tape, kizaru","Million","KISS KOALA",2,83,69,"44194"
97,"spotify:track:48fzAdCxamFYCHNXXLk6zn","shadowraze","showdown","Союз Мьюзик",1,97,50,"44102"
98,"spotify:track:6keRNvHKCOhmySQa1jCX8P","KALUSH, Tember Blanche","Калуські вечорниці (feat. Tember Blanche)","Columbia Local",5,91,61,"44083"
99,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",87,102,26,"43724"
100,"spotify:track:4B8gtpBuEtU9XUizl6BK2W","MoonDeity","WAKE UP!","MoonDeity",87,118,18,"43553"
101,"spotify:track:4ZhLYdmhWdPTZcnAy9SZZO","ПОЛМАТЕРИ","ярче звёзд","Streaming Club, under exclusive license to Rhymes Music Inc.",12,90,41,"43413"
102,"spotify:track:6MlIIJwO4FxnOlrpOrS4hU","INTERWORLD","METAMORPHOSIS - Sped Up","INTERWORLD",100,100,14,"43373"
103,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",38,96,27,"43125"
104,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",66,101,49,"42818"
105,"spotify:track:7HTg62Q8pSIO5QRxvCDc0X","Golubenko, Clonnex","Мила","BEST MUSIC",64,76,15,"42639"
106,"spotify:track:47iHvzU9Po0e6raFlgLBOF","shadowraze","astral step","Союз Мьюзик",1,142,68,"42527"
107,"spotify:track:4jvw60Iw8LpSRJwy1sOmoB","Шайни","Yeyo!","Mansion Music",7,107,53,"42411"
108,"spotify:track:73HVRUpTeY48oFcc1RMfVs","Skofka","Ой на ой","Columbia Local",41,115,30,"42310"
109,"spotify:track:1tkHHqMZaVoNtQvC32Om8X","ONIMXRU, STRAWANGLE","PSYCHO CRUISE","ONIMXRU x STRAWANGLE",103,117,12,"42062"
110,"spotify:track:1xHs6PLjlvqihewyitoP3A","Wellboy","Вишнi","PAPA MUSIC",18,110,52,"41903"
111,"spotify:track:5BvKkMNYoZYYeTGVFhjlRv","Jerry Heil","Кохайтеся Чорнобриві","Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals)",30,121,27,"41626"
112,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,119,101,"41390"
113,"spotify:track:6bCLkzoE3agC7Ws9NxVxIn","KRBK","Крепче","KRBK",50,50,8,"41121"
114,"spotify:track:0dlP9SnqQa5k1A9mReybFb","Kim Petras","Treat Me Like A Slut","Republic Records",114,129,2,"40950"
