rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:1ivCIgrYZyE0BvItL4Z8lk","Jay Chou","告白氣球","JVR",69,-1,173,"57705"
185,"spotify:track:3CDcr9ogSecLIwourcz760","郭顶","水星记","Go East Music Entertainment Consulting Limited",107,-1,57,"57480"
186,"spotify:track:122XVqEGBM36Lp0XNvsgTV","Shi Shi","恆溫","Rock Records Co., Ltd.",169,-1,12,"57466"
187,"spotify:track:5YpaIzdJs9CkRBGN8FyL13","NICKTHEREAL","ALL GOOD","Universal Music Taiwan",100,123,4,"57212"
188,"spotify:track:49AQAXswd32dFJUWOegVWO","Wu Bai","Last Dance","Rock Records Co., Ltd.",19,189,82,"57200"
189,"spotify:track:6LunoYd3xpZ19sICOXS8Xd","Joker Xue","演員","Ocean Butterflies",8,-1,265,"57185"
190,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",190,-1,1,"57143"
191,"spotify:track:5bplR1ESzNn6Q7RlFQIvhd","司南","冬眠","四川动听音乐",105,-1,35,"57048"
192,"spotify:track:5JaPBs2aQjEfLwM5kVb4jq","Zhang Zhen Yue","思念是一種病","Rock Records Co., Ltd.",174,174,2,"56806"
193,"spotify:track:7oOfvZDUqhiJd9OC2Tq8Nh","Kelly Yu","體面","于文文工作室",163,192,44,"56660"
194,"spotify:track:2XTK3wd2kNpQEwTBboIQaq","方雅賢","遇到","阿爾發音樂股份有限公司",129,-1,3,"56363"
195,"spotify:track:2Y8ASbA7bbOMp3PpKRcu54","理想混蛋","行星","何樂音樂有限公司",99,162,81,"56343"
196,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",173,173,3,"56302"
197,"spotify:track:7q4QI51i0qedJfEwO9CQHd","Shadya Lan","倫敦的愛情","泡耳音樂工作室",96,-1,65,"56288"
198,"spotify:track:2MJz8BxxMsERULatmBikDH","Pink Sweat$","At My Worst","Atlantic Records",79,-1,116,"55977"
199,"spotify:track:308LFXPTq5qZgqZpKzBr33","Sweet John","容易厭倦的時刻 - Tsudio Studio Remix","好用功有限公司",140,140,2,"55694"
200,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",116,-1,3,"55575"
