rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
55,"spotify:track:2MvIexkUblP1QdpBzKot3N","UZI","CINDY","Ava Music / Avrupa Müzik",1,50,73,"789700"
56,"spotify:track:11PO9iu6PtpgL1JK4QNUEJ","Yüzyüzeyken Konuşuruz","Dinle Beni Bi'","SONY MUSIC TURKEY",19,55,260,"783183"
57,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",16,56,96,"755418"
58,"spotify:track:0HbKbkAMK7Wnps5vpZW4j2","No.1, Melek Mosso","Yarım Kalan Sigara","talentino*",16,59,61,"745229"
59,"spotify:track:18Ies0Fsw2IwDuLoOhDlyy","Zeynep Bastık","Ara","Polydor",2,51,29,"742284"
60,"spotify:track:3CbxLHTkPClIGBzRDf3JGK","UZI","XXL","Ava Music / Avrupa Müzik",1,65,23,"731784"
61,"spotify:track:2SwQShWjZsxoGviEyaEMOX","Ezhel","Nerdesin","StageArt Europe",1,53,30,"730483"
62,"spotify:track:6wfb4nI2Vih263JqC8WSoW","Anıl Emre Daldal","M.","Avrupa Müzik Yapim",52,52,63,"727694"
63,"spotify:track:4NeOAItkkLHPOw35eDdGQo","Eftalya Yağcı, Lvbel C5","Sevmiş Gibi","Lais Records",4,64,27,"714068"
64,"spotify:track:4cziPzONppT5Wmdsj1SVlf","Cem Adrian","Keskin","SONY MUSIC TURKEY",50,70,13,"713165"
65,"spotify:track:4lwfABJjnJYPIgLjuGiB63","Sertab Erener","Olsun","GNL",38,63,255,"704023"
66,"spotify:track:0zjiGvCYPHDT7OT4HIv5kp","Heijan","Değilim Bi Aşık","TFB Records Türkiye",40,74,25,"700635"
67,"spotify:track:5wGIn7gil3arwLzb4fUMHR","DEHA INC.","PARALARI KATLA","DEHA INC.",58,62,19,"698821"
68,"spotify:track:7E3YAVF3A7Shm7w2p3Np1Z","Şanışer, Ayda","Aşk Şarkısı - Live","Collabel",7,68,24,"694202"
69,"spotify:track:5Qf8dlJ2zZTfztx7o7kbDN","Semicenk","Düşer Aklıma","Eva Records TR",8,57,57,"679813"
70,"spotify:track:1IquNFg2RRH1CLRAHNVgQ9","Kalben","Yara","GARAJ",5,58,52,"673359"
71,"spotify:track:5uSbSk6rQjOISbWdVNQ0Iw","Zakkum","Seni Rastgele Sevmedim","Zakkum Müzik",51,66,25,"672111"
72,"spotify:track:7Hfb93mB78H7HnZobmjtzt","Sefo, Jako","kördüğüm","3TR6AP2",8,72,26,"670476"
73,"spotify:track:53QUjrQ8BygCTBXfIs1Beu","İkilem","Bu Saatten Sonra","AVRUPA MÜZİK YAPIM",34,71,62,"647886"
74,"spotify:track:2zI5Vxd2X12f0S9LiQcyOy","Soner Sarıkabadayı","Kendileri","PDND Müzik Prod.",23,60,15,"645567"
