rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
97,"spotify:track:3PpWCS95gDUDRPko3u1MZ9","Feid","Prohibidox","UMLE - Latino",52,100,22,"48587"
98,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",7,96,94,"47457"
99,"spotify:track:5CzixCxDkRXX9mScCmah8O","Bad Bunny","Un Ratito","Rimas Entertainment LLC",7,109,41,"46999"
100,"spotify:track:0hvsOvo1zARlNnmHNhrxIF","Ke Personajes","Adiós Amor / Oye Mujer","Ke Personajes",100,113,32,"46998"
101,"spotify:track:28raHTrN34eAYiZfXzVcwb","Kchiporros, Emiliano Brancciari","Cada Día","4k Music",86,119,236,"45028"
102,"spotify:track:2bbwjxA68m9PHZFWgF1fze","Duki","GIVENCHY","DALE PLAY Records / SSJ Records",7,115,31,"44896"
103,"spotify:track:4o6v3Oooyt7HF20idztRD4","Israel & Rodolffo, Ana Castela","Bombonzinho - Ao Vivo","Som Livre",103,127,7,"44411"
104,"spotify:track:3X0jce1hWcs0sP2AIO94pK","Tropical Caribe","Tomame O Dejame","YellowCake LatinX, a Division of YellowCake, Inc.",52,89,104,"44294"
105,"spotify:track:0MEZYGMSPxNwUO4nAdQRBW","Eladio Carrion","Hola Como Vas","Rimas Entertainment LLC",72,111,21,"43984"
106,"spotify:track:2NMjggapJcXXM7WccGEBUO","Bad Bunny","Enséñame a Bailar","Rimas Entertainment LLC",37,99,41,"43643"
107,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",85,102,21,"43414"
108,"spotify:track:4f49sFQko7jHLEFd3tCf5p","Don Omar","Ojitos Chiquitos","UMLE - Machete",44,128,278,"43087"
109,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",4,98,82,"43087"
110,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",14,78,155,"42962"
111,"spotify:track:6nYyGlTP5L2R6SEd1xG8Xs","El negro tecla","Rompe","El Negro Tecla",91,101,9,"42916"
112,"spotify:track:4s0uLfMAgXbPgmPgOVG7qe","Noa - Noa","Me Extrañarás","DBN",109,146,131,"42852"
113,"spotify:track:2Y1qcW4b9aVRnX1fHaVvxY","Los Mier","Te Amo","Int'l Latin America",37,107,63,"42605"
114,"spotify:track:4tYFy8ALRjIZvnvSLw5lxN","Bad Bunny, Rauw Alejandro","Party","Rimas Entertainment LLC",4,114,41,"42498"
115,"spotify:track:7hynhxDoDpgMIV12JuVtNa","J Balvin, Bad Bunny, Marciano Cantero","UN PESO","Universal Music Latino / Rimas",30,130,115,"42429"
116,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,90,138,"42429"
117,"spotify:track:2K9kZpwD2CzTa6iiSYYOoO","Marília Mendonça","Leão","Som Livre",117,124,4,"42108"
118,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",22,122,209,"41508"
119,"spotify:track:1797zYiX4cKosMH836X9Gt","Bad Bunny, Tony Dize","La Corriente","Rimas Entertainment LLC",20,120,41,"40781"
120,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",40,76,44,"40584"
121,"spotify:track:3KI4rfS7kRC58Dd4ToY7P3","Punto40, Marcianeke","Mini Mini","Punto40",70,108,15,"40530"
122,"spotify:track:7FlQk2gJ6TBrHHiidvdR2O","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records",4,135,53,"40499"
123,"spotify:track:03a359wbiUsjN9h6yzXvmS","Duki, KHEA","She Don't Give a Fo","DALE PLAY Records",24,132,185,"40342"
124,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,121,91,"40234"
125,"spotify:track:189ZkWdzkPWrNy5HmGW4XA","Los Verduleros","Amor Platonico","Paraguay Music",62,116,176,"39648"
126,"spotify:track:5itCUQIF69YP9uQ0oO49Wm","Tropical Florida","Quien Diria","iMD-Pmf",82,145,50,"39488"
127,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","EMI",63,97,18,"39462"
128,"spotify:track:7GARzfC1mwhDuk4t9WOACq","j-hope","MORE","BIGHIT MUSIC",43,-1,8,"39368"
129,"spotify:track:18HOjcvTVV7W8YzBuOsAPS","Bad Bunny","Un Verano Sin Ti","Rimas Entertainment LLC",15,133,41,"39274"
