rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
143,"spotify:track:20GlDz2SYsXF8pzdxguxfe","White Noise Baby Sleep","White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night","Therapeutic Music Company",129,133,7,"5790"
144,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",58,156,160,"5776"
145,"spotify:track:6bMexmPJgSkZyNDV0QZGsI","Sálin hans Jóns míns","Hjá þér","Alda Music",54,153,171,"5766"
146,"spotify:track:4OSdc34FbsNO5PmjuPDXRS","Herra Hnetusmjör, Ingi Bauer","Upp Til Hópa","Sony Music Iceland",1,176,175,"5749"
147,"spotify:track:4eHVTOPQkFwoCdO9bkWgeK","Friðrik Karlsson","Nýtt líf","Alda Music",93,117,40,"5708"
148,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",64,126,74,"5708"
149,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",30,122,101,"5694"
150,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",120,160,17,"5639"
151,"spotify:track:4vVjPTApwXZwB2H3mBq3ml","Quavo, Takeoff","HOTEL LOBBY (Unc & Phew)","Quality Control Music/Motown Records",54,167,13,"5635"
152,"spotify:track:6VhuP99TE6gYNQRJIlAWFD","Stephen Sanchez","Until I Found You","Republic Records",82,155,32,"5631"
153,"spotify:track:1jDJFeK9x3OZboIAHsY9k2","Elton John","I'm Still Standing","EMI",111,162,40,"5630"
154,"spotify:track:0ENwKWCMQmWb9b4hSqSVNW","Jón Jónsson, GDRN","Ef ástin er hrein","Alda Music",2,154,105,"5621"
155,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",1,163,111,"5606"
156,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me to Church","Columbia",91,148,91,"5555"
157,"spotify:track:5nhnK0sf8D4DCUPGeLFDvx","Stuðlabandið","Í larí lei","685421 Records DK2",18,150,23,"5538"
158,"spotify:track:74lwBSM0qm01YwX7TPffIE","GDRN, Magnús Jóhann","Einhvers staðar einhvern tímann aftur","Sony Music Iceland",3,127,19,"5530"
159,"spotify:track:2rbDhOo9Fh61Bbu23T2qCk","Lady Gaga","Always Remember Us This Way","A Star is Born OST",5,168,93,"5525"
160,"spotify:track:180tYOjVoVnuDFZdTzgQRe","Rihanna","Rude Boy","Def Jam Recordings",160,-1,1,"5525"
161,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",36,149,26,"5519"
162,"spotify:track:5BbdKBZO0TH0GhfxUfyhL9","Lil Baby","Freestyle","Quality Control Music (Caroline)",143,143,13,"5515"
163,"spotify:track:273QnyCvJB65rScHJ1nPZb","Adele","Make You Feel My Love","XL Recordings",82,192,16,"5492"
164,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",6,174,70,"5482"
165,"spotify:track:2wSTnntOPRi7aQneobFtU4","SZA","Shirt","Top Dawg Entertainment/RCA Records",36,112,14,"5478"
166,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",6,147,76,"5475"
167,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",111,164,7,"5465"
168,"spotify:track:4tqcoej1zPvwePZCzuAjJd","J. Cole","Wet Dreamz","Roc Nation Records LLC",149,159,12,"5455"
