rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
147,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You","Atlantic Records",21,131,19,"17650"
148,"spotify:track:2mdEsXPu8ZmkHRRtAdC09e","Lana Del Rey","Cinnamon Girl","Polydor Records",139,139,4,"17637"
149,"spotify:track:38SbdnoyKUQrjJqSWSECWw","diwowmusic","عراقي حزين | شلون تنسى- احضانك تدفيني | بطيء مطلوب 2023","عراقي حزين | شلون تنسى- احضانك تدفيني | بطيء مطلوب 2023",75,135,5,"17632"
150,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",61,143,35,"17509"
151,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",62,147,101,"17501"
152,"spotify:track:4sFGNz4MYpGoz53ZGCwsiE","Isabel LaRosa","i'm yours sped up","Slumbo Labs/RCA Records",72,133,15,"17288"
153,"spotify:track:6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock","TV Girl",153,193,2,"17285"
154,"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Imagine Dragons","Demons","Kid Ina Korner / Interscope",45,125,138,"17071"
155,"spotify:track:4ewazQLXFTDC8XvCbhvtXs","Joji","Glimpse of Us","88rising Music/Warner Records",3,138,36,"16968"
156,"spotify:track:48SdtsEKujibZPrd6UMfAr","Lana Del Rey","Diet Mountain Dew","Urban",33,162,66,"16943"
157,"spotify:track:1m0UFnuTktOkksvjbF9z0m","Vegedream","Ramenez la coupe à la maison","Universal Music Division Island Def Jam",120,150,13,"16884"
158,"spotify:track:1wTopxO5eQBpxrBXPSbsUn","Lana Del Rey","A&W","Polydor Records",158,-1,1,"16788"
159,"spotify:track:3C0AttK2WtXYoLhZQxlj1X","سجاد حقي","حرام","Rotana , Sajjad Haqi , Rotana Music , BMI , Rotana Publishing",129,-1,14,"16723"
160,"spotify:track:5hiQSNo6jQbQ2m2gBZs7bU","Muslim - مُسلِم","Etnaset","Digital Sound",1,154,68,"16630"
161,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",22,151,35,"16618"
162,"spotify:track:7lTlE7cPGCWS5GstCS6zDi","علي الحيدر-Ali Alhaider","يوم كنا صغار - ترند","4356235 Records DK",37,163,10,"16543"
163,"spotify:track:0mL82sxCRjrs3br407IdJh","The Weeknd","Is There Someone Else?","XO / Republic Records",19,146,21,"16482"
164,"spotify:track:3cJjqvXbFwiWgnuWgoyhPM","Steve Lacy","Dark Red","Three Quarter",61,-1,79,"16475"
165,"spotify:track:02oUvHd9QhVUO4YYb7t9JM","INTERWORLD","METAMORPHOSIS - Slowed + Reverb","INTERWORLD",133,169,5,"16475"
166,"spotify:track:5Y6nVaayzitvsD5F7nr3DV","Lana Del Rey","West Coast","Polydor Records",159,159,5,"16445"
167,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",37,177,59,"16389"
168,"spotify:track:1oFAF1hdPOickyHgbuRjyX","The Weeknd, Ariana Grande","Save Your Tears (Remix) (with Ariana Grande) - Bonus Track","XO / Republic Records",18,152,94,"16380"
169,"spotify:track:7b6blgIv6cMRAXu8sBnWJf","خالد الحنين","ايامي بدونك","Khaled Al Hanin",169,-1,1,"16330"
170,"spotify:track:0ra3bPUOj2YnY4FJHXtgHZ","BIBI","BIBI Vengeance","Feel Ghood Music/88risingMusic",143,166,10,"16313"
171,"spotify:track:1Bh0UzthW8pKEnYg7v40Oa","Cigarettes After Sex","Heavenly","PTKF",130,178,16,"16279"
172,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",4,167,222,"16277"
173,"spotify:track:1xs8bOvm3IzEYmcLJVOc34","Ayra Starr","Rush","Mavin Records",173,175,2,"16167"
174,"spotify:track:6nluwwQLiTI2ExXtWm81w6","DJ GUDOG","BEAT MÁGICO QUE MEXE COM A SUA MENTE","DJ GUDOG",156,183,5,"16152"
175,"spotify:track:6IPwKM3fUUzlElbvKw2sKl","girl in red","we fell in love in october","world in red",2,165,65,"16128"
176,"spotify:track:0DuWDLjriRPjDRoPgaCslY","Adele","Love In The Dark","XL Recordings",148,148,6,"15974"
177,"spotify:track:63mdJr3NMY3wReOkNE6c6W","Selena Gomez","People You Know","Interscope Records",30,156,24,"15971"
178,"spotify:track:5kY2DRIom6dcVZbQb1SAX8","Justine Skye, Tyga","Collide (feat. Tyga)","Nynetineth LLC",165,184,6,"15963"
179,"spotify:track:5l5KiiYcmR8kbHsg18VfqK","Slowboy, lucaf., Crazy Mano","Brazilian Phonk Mano","Aurorian Records",179,-1,1,"15920"
180,"spotify:track:0ug5NqcwcFR2xrfTkc7k8e","Taylor Swift","Style","Big Machine Records, LLC",180,-1,1,"15785"
181,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",84,158,97,"15769"
182,"spotify:track:7JvhC9dUhq0MpL5yUhUIpT","Ayed, Nasser Al Kubaisi, Haneen Hussain, FIFA Sound","Arhbo [Arabic Version]","Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC",10,170,13,"15766"
183,"spotify:track:38DlSDrx9tgc5Gfq6y3aBa","TWICE","MOONLIGHT SUNRISE","Republic Records - TWICE",54,130,4,"15723"
184,"spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX","Lana Del Rey","Doin' Time","Polydor Records",33,173,24,"15629"
185,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",16,160,70,"15537"
186,"spotify:track:1u8c2t2Cy7UBoG4ArRcF5g","Taylor Swift","Blank Space","Big Machine Records, LLC",125,176,41,"15527"
187,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",16,185,96,"15507"
188,"spotify:track:5jQI2r1RdgtuT8S3iG8zFC","Taylor Swift","Lavender Haze","Taylor Swift",8,153,11,"15299"
189,"spotify:track:0vZgI1NeyLIfiv1nWr7JBJ","frxzen","All girls are the same (sped up)","frxzen",189,-1,1,"15212"
190,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",56,186,36,"15177"
191,"spotify:track:6NnCWIWV740gP7DQ8kqdIE","(G)I-DLE","Nxde","Cube Entertainment",55,155,17,"15172"
192,"spotify:track:4WuOWVnAqvEQxgSRrspBgt","Metro Boomin, Travis Scott, 21 Savage","Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]","Republic Records",38,-1,10,"15020"
193,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",4,187,206,"15009"
194,"spotify:track:6FZDfxM3a3UCqtzo5pxSLZ","Halsey","Without Me","Capitol Records",1,188,195,"14944"
195,"spotify:track:0QHEIqNKsMoOY5urbzN48u","Meghan Trainor","Made You Look","Epic",82,179,15,"14902"
196,"spotify:track:2nMeu6UenVvwUktBCpLMK9","Lana Del Rey","Young And Beautiful","Polydor Records",187,194,3,"14840"
197,"spotify:track:4jrXcjE0rKXu4svwQ7IYzD","Wilee","Night Drive","Wilee",130,182,8,"14829"
198,"spotify:track:37vVp2sWHuuIBOSl1NswP6","Isabel LaRosa","i'm yours","Slumbo Labs/RCA Records",87,161,16,"14767"
199,"spotify:track:601KcxSNMqd8L3Tenqqea3","محمد مولود","ضيعت عليه العمر يابويا","4159975 Records DK",199,-1,1,"14544"
200,"spotify:track:6pcywuOeGGWeOQzdUyti6k","21 Savage, Metro Boomin","Glock In My Lap","Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",184,-1,3,"14543"
