rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
67,"spotify:track:2TCklWS3S4Zg6e2m2MBoYm","Blessd, Myke Towers, Ovy On The Drums","Tendencia Global","WEA Latina",3,64,48,"295152"
68,"spotify:track:6DoL1yYIwEW7VZMRaJhoJI","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","UMLE - Latino",18,68,39,"291901"
69,"spotify:track:3eUR4NZa2hc8ZulyFYdCv8","Piso 21, Manuel Turizo","Los Cachos","WM Mexico",48,57,32,"286853"
70,"spotify:track:68e9XUS28xQRV9jghSx0NX","Arcángel","JS4E","Rimas Entertainment LLC.",24,63,13,"286401"
71,"spotify:track:7FlQk2gJ6TBrHHiidvdR2O","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records",1,73,53,"285651"
72,"spotify:track:2ItA7kOg5NH6AygzU30sEv","Tony Dize, Plan B","Solos","Pina Records",65,65,36,"284369"
73,"spotify:track:3LbiVjqY2chZ0q9oOwbluK","Blessd","Ojitos Rojos","WEA Latina",36,82,15,"283397"
74,"spotify:track:1DxEbt6OSbrkRthk6pjZue","LiL CaKe, Migrantes, Nico Valdi","MERCHO","Sony Music Argentina",74,180,3,"282075"
75,"spotify:track:4T18CIOag4LfuqqfzyBQmw","Ryan Castro","Malory","King Records",19,62,73,"281075"
76,"spotify:track:6y8z28epOv5FlaxDv1Lo5B","Ryan Castro","Jordan","King Records",3,94,93,"275835"
77,"spotify:track:6VrQTLzzuyGIYjUDe4kAZk","Bad Bunny","Un Coco","Rimas Entertainment LLC",16,85,41,"274062"
78,"spotify:track:2naqSVQHgiaoEpxtkVOhmK","Dimension Latina","Llorarás","Musart-Balboa",40,71,142,"273565"
79,"spotify:track:4EQOGfssbSpTlV6EZRtrSv","Myke Towers, Daddy Yankee","ULALA (OOH LA LA)","WEA Latina",58,60,10,"271992"
80,"spotify:track:6OzUIp8KjuwxJnCWkXp1uL","Wisin & Yandel, ROSALÍA","Besos Moja2","Sony Music Latin",63,72,20,"271137"
81,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,77,321,"266798"
82,"spotify:track:1O2pcBJGej0pmH2Y9XZMs6","Cris Mj","Una Noche en Medellín","Nabru Records LLC",9,89,52,"266090"
83,"spotify:track:2rurDawMfoKP4uHyb2kJBt","Shakira, Rauw Alejandro","Te Felicito","Sony Music Latin",11,79,43,"265186"
84,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",1,86,72,"264989"
85,"spotify:track:2pIIRKRwWSi1Sb29VYLOOa","Morat","Debí Suponerlo","Universal Music Spain S.L.",62,87,15,"263012"
86,"spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T","Quevedo, Myke Towers","PLAYA DEL INGLÉS","Quevedo",57,84,7,"261224"
87,"spotify:track:1SZMZCqVHIWgyEy2dIHsZR","Yiyo Sarante","Corazon de Acero","TranKYoutv",59,67,50,"257827"
88,"spotify:track:5Zf8ytWP3Q6LWoTPl4SGHO","Feid, Totoy El Frio","De Tanto Chimbiar","UMLE - Latino",15,104,24,"255986"
89,"spotify:track:2lmWwBLVJ2P0HX491zkYws","Eladio Carrion","Mbappe","Rimas Entertainment LLC",29,100,13,"254618"
90,"spotify:track:1797zYiX4cKosMH836X9Gt","Bad Bunny, Tony Dize","La Corriente","Rimas Entertainment LLC",12,83,41,"253255"
91,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",68,80,22,"252353"
92,"spotify:track:0HINQFSerZ6iMfSsaTO3G5","DEKKO","12x3","HIA Ent./Interscope Records",10,75,59,"250396"
93,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",39,98,159,"246294"
94,"spotify:track:5clFSlfkCRlhnH1cAQjSBi","De La Ghetto","Sensacion Del Bloque","Capitol Latin",81,95,94,"246167"
95,"spotify:track:30Xh83fw03PZ2Wfm36H4EZ","Feid","Lady Mi Amor","UMLE - Latino",13,102,23,"244507"
96,"spotify:track:3p6eieHX6oEOzJStPtEsLu","Calibre 50","Si Te Pudiera Mentir","Andaluz Music, LLC",52,91,60,"243948"
97,"spotify:track:1MfqPCs3Y722VK6zkWZ98Z","Ñejo & Dalmata","Pasarela","Urban Music",54,88,119,"238394"
98,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",71,120,6,"238123"
99,"spotify:track:19iUrnYyBAG5LaxT72ajsM","Feid","California","UMLE - Latino",29,92,11,"238077"
100,"spotify:track:4TRlBMj8wXsIfEDgWOPyE2","Feid, Ak4:20, Taiko","Malibu","UMLE - Latino",23,90,14,"237873"
101,"spotify:track:23Lyy7ZXRvzfgH4JtDkKrX","Grupo Frontera","No Se Va - En Vivo","Grupo Frontera",75,103,17,"237732"
102,"spotify:track:41oY4WCTj5kccfesTVFnvN","Bad Bunny, Jhayco","Tarot","Rimas Entertainment LLC",6,96,41,"234911"
103,"spotify:track:6NSMQFKgjpQb0KkjMDYIK0","Arcángel, Bad Bunny, Mambo Kingz, DJ Luian","Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)","Hear This Music",82,109,77,"234772"
104,"spotify:track:51CGbL9BAw1896waeHoR9w","Feid","X19X","JP Entertainment (Jorge Pino)",71,111,16,"230578"
105,"spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i","Luar La L","Caile","La Mafia Urbana Corp.",16,118,28,"226843"
106,"spotify:track:1bUTLkxM3nMUngIGP0M8ws","Andy Rivera, Ñejo, Ryan Castro","Monumento - Remix","Sony Music Entertainment",48,105,40,"226209"
107,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","ILoveRibs! / MÉCÈN Ent.",84,116,154,"221340"
108,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",2,70,140,"218262"
109,"spotify:track:2C6eINAA8cO6e5a8PjnWsK","Feid","AMOR DE MI VIDA","Universal Music Latino",3,127,61,"217480"
110,"spotify:track:0BenZn1xELuxhb7Pjwyjxv","Don Omar, Plan B","Hooka","UMLE - Machete",96,110,50,"217217"
111,"spotify:track:71iAechwVKGu26pahzFL0k","Morat","Cuando Nadie Ve","Universal Music Spain S.L.",22,112,207,"217019"
112,"spotify:track:2S6z7NH6jUhPlq0pBQNLuV","Feid","NEA","JP Entertainment (Jorge Pino)",37,138,60,"216396"
113,"spotify:track:0NO2zL0kw8sGGnaMvHKAZF","Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile","Marisola - Remix","Virgin Music Chile",97,107,6,"213511"
114,"spotify:track:1mlGScrDQqHqmhdIqE8MmA","Morat, Juanes","Besos En Guerra","Universal Music Spain S.L.",29,130,270,"210185"
115,"spotify:track:5Fh9fyHRnSwKLo4asG6fEX","Maluma, Marc Anthony","La Fórmula","Sony Music Latin",99,99,2,"209340"
116,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhayco","DÁKITI","Rimas Entertainment LLC",1,114,120,"208518"
117,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",5,122,84,"208137"
118,"spotify:track:35wvL50xvKpCHEJPxLOLPI","Bad Bunny","Si Estuviésemos Juntos","Rimas Entertainment LLC",42,144,169,"208022"
119,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",115,126,21,"207935"
120,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,121,91,"207716"
121,"spotify:track:35xvhWIZMpsDcJxr14Ukbx","Feid, Sky Rompiendo","CHIMBITA","Universal Music Latino",5,140,114,"206164"
122,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",117,135,24,"205890"
123,"spotify:track:1pLCpA1RN8avJxSD3ZCwhj","Arcángel","Pa' Que La Pases Bien","Cinq Recordings",119,119,12,"205850"
124,"spotify:track:17jcYtUYRhpPL19fDedfTD","Ryan Castro","Wasa Wasa","King Records",3,97,80,"205741"
125,"spotify:track:1F205Nl2feOSYSztLNOJAL","Eladio Carrion, Brytiago","3 Am","Rimas Entertainment LLC",124,128,15,"203639"
126,"spotify:track:5QLs1kIWkkxcdUBfTkqWBX","Feid","VACAXIONES","Universal Music Latino",1,143,68,"202264"
127,"spotify:track:1WgyA7SYEzPRZkig3q1b0j","Feid, Jory Boy","HOOKIA","UMLE - Latino",26,117,11,"202069"
128,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",9,115,155,"201913"
129,"spotify:track:2q9udNV9NK0BL3q9p6TLxf","ChiChi Peralta, Jandy Feliz","Procura","Caiman Music",57,125,182,"200834"
130,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",103,124,21,"200013"
131,"spotify:track:3JeeSSN3rnVKxVZixNMYYZ","Leo Bash, DJ PEREIRA","Mentira","Young Boss Entertainment / FLK Music",76,76,2,"197824"
132,"spotify:track:57pkksnRS4NOOphTmoRlK2","Feid","TENGO FE","Universal Music Latino",4,163,73,"197062"
133,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",5,-1,44,"196474"
134,"spotify:track:4jhHaLksdP8DJZzxYAjOSz","Eladio Carrion, Bad Bunny","Kemba Walker","Rimas Entertainment LLC",108,151,22,"196246"
