rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
176,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Interscope Records",92,179,26,"50415"
177,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",140,186,17,"49982"
178,"spotify:track:3g45OwdSyqgpMi4AmlnUOY","Wang, Dani Gambino, Kazal","Deathmatch","Wang",47,196,17,"49980"
179,"spotify:track:5EhKHXVnqfEIdYjP9r0VR7","Nikos Makropoulos","Eho Erota Mazi Sou","Sonar Music",114,-1,52,"49641"
180,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",125,182,18,"49630"
181,"spotify:track:2xdG3MPGdmb2u57RKwQF34","Fy, Mc Daddy, Display","Nisi","Capital Music",2,-1,40,"49594"
182,"spotify:track:0JXXNGljqupsJaZsgSbMZV","Miguel","Sure Thing","Jive",107,160,6,"49406"
183,"spotify:track:38doLxZXMnFU2rwImjshPY","Sadam, Solid","Gia Sena","Sadam",17,169,27,"48915"
184,"spotify:track:30K8l6FPIUB9iH1txpmWtD","SNIK, FLY LO, Mike G","Chinchilla","Minos - EMI SA Distribution Deals",1,165,61,"48653"
185,"spotify:track:3EgEvLrJm4lOj8ngFH1Xfb","Kidd","RAININ'","Black Money Records",43,153,8,"48325"
186,"spotify:track:4flEhVBtJQoedtQmWTRam6","Giorgos Kakosaios","Min Tis Peite","Panik Records",151,-1,9,"48203"
187,"spotify:track:4T0tIX6y3Lo8uKIUkwPSqw","Rack, Beyond","GUNAIKES","Barcode Entertainment",10,174,31,"48023"
188,"spotify:track:446RztQBcLvP4UoVWmhA30","Raw, HARITO","Lene Pos","Raw",43,158,12,"47730"
189,"spotify:track:3EYO8kGf0ndPtgBkVA0ISm","Bloody Hawk","Anagki Na Se Do","Ftheiromai",127,164,26,"47360"
190,"spotify:track:7aodZPQpAaQrVA6cv9JXru","Dani Gambino, Dj The Boy","ZULU","Elite Musik",9,190,48,"46862"
191,"spotify:track:03u4CH8SP4davgdbacEL6W","Wang, Electabaz","Interrail","Wang",61,-1,6,"46813"
192,"spotify:track:4WuOWVnAqvEQxgSRrspBgt","Metro Boomin, Travis Scott, 21 Savage","Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]","Republic Records",27,189,11,"46797"
193,"spotify:track:3KNWjZgf92VwvWAselZ6sP","Kings, Trannos","Madame","Panik Records",1,178,41,"46787"
194,"spotify:track:50BpQMCLgPnwlDSEFg0TuY","SIDARTA, Saske","925","OffBeat Records",27,177,39,"46620"
195,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",4,193,141,"46001"
196,"spotify:track:75twbpTllVKRcYnSQ9kskG","ATC Coco, Evan Spikes","KEY","ATC Family",196,-1,1,"45883"
197,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",22,184,68,"45757"
198,"spotify:track:7bI9UbDmWHZmNl6JxAg6So","FLY LO, Mike G, Nuki","King Lo","Minos - EMI SA Distribution Deals",10,180,29,"45751"
199,"spotify:track:0gbOotwyv6A10diMDLieeu","AK 101, Corle 101","Cayenne","101",199,-1,1,"45468"
200,"spotify:track:4iWDvVZZgRVgVnTtHOkHXp","Light, Hawk","Ligi","Panik & Stay Independent under exclusive license from Capital Music",5,-1,71,"45246"
