rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
135,"spotify:track:7HUzfXz80MNyHvSs3JcJOP","DizzyTooSkinny, Intomymind","STR3","Dizzy",48,116,56,"32949"
136,"spotify:track:5jXlvpnQwhRmixTZ6oqMo3","Muhab, El Seif","السر","Takwene",22,123,26,"32907"
137,"spotify:track:2puTyUpzAV3D73sPUvXHqZ","Ramy Gamal","Amar W Mnawar","Nogoum Records",130,156,11,"32597"
138,"spotify:track:1EBmjew9K69csBqRxI8BeO","Cairokee","Samurai","Cairokee-Roma",13,130,100,"32548"
139,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",10,112,30,"32481"
140,"spotify:track:5arfoRuIEliMiCRZt7CFkA","Molotof, Marwan Pablo","Denamet","Molotof",6,134,149,"32333"
141,"spotify:track:09GZRZP0txDanDf3s1Ap7K","Wegz","دورك جي","Takwene",1,121,153,"32262"
142,"spotify:track:4fYmG2jaoHcUTdxlFY8WLe","Mohammed Saeed","Wahdy Lakn","Modissa - Mohammed Saeed",90,147,23,"31984"
143,"spotify:track:7ygixJ8FptOv80Ot2KadAN","Sherine","Ya Layaly","Nogoum Records",129,143,14,"31802"
144,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",144,-1,1,"31747"
145,"spotify:track:6zUTQHFa3gsmWyRxZzYe4e","Disco Misr, Aziz Maraka","Ahla Wahda","Gamma Music",70,145,30,"31740"
146,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",63,132,36,"31713"
147,"spotify:track:4MXfLQoPe89uPqVd7NApfn","Don Bigg, Marwan Moussa","Ghi T9al (Et2al)","DBF",49,133,16,"31227"
148,"spotify:track:4iYtRR9CT61D5pLQDx24BO","حمو الطيخا","طلقاتى راشقه","Takwene",18,136,62,"31106"
149,"spotify:track:5xDaIms5HB1DTj5keH6sJc","Marwan Pablo","Sindbad","The Basement Records",5,135,182,"30972"
150,"spotify:track:0htvkHTlXpui40I957NFUt","Marwan Moussa","Tesla","The Basement Records",3,129,102,"30950"
151,"spotify:track:348qlmHvImqrjdgqlwvPjr","3enba","مش شايفك","3enba",66,96,17,"30914"
152,"spotify:track:225k2VOiES9R9AC0IwVBkb","Ramy Sabry","بتفتكرني ساعات","Ramy Sabry",94,151,5,"30880"
153,"spotify:track:1Z2EZuhLqHvLXlhYs2McXy","Abdelbaset Hamooda","Fi 7eta Tanya","Sony Music Entertainment",93,165,30,"30861"
154,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",33,142,56,"30519"
155,"spotify:track:2AVu9exBbm3aaKGm4R649y","FL EX, Ramez Naguib","Sabe2","Ramez Naguib",137,137,3,"30400"
156,"spotify:track:0p0OpebFjz1CNVBSmNOKEG","Husayn","SWITCH","Husayn - حُسَين",156,-1,1,"30248"
157,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",124,166,16,"30019"
158,"spotify:track:3yWSjxKQMpa7hXcmVElZgX","Wegz, Disco Misr","Keify Keda","Gamma Music",1,128,70,"29895"
159,"spotify:track:2lj1RNDztkIsyzhAX2soEa","Marwan Pablo","CTRL","The Basement Records",1,155,99,"29786"
160,"spotify:track:4hgBNlMh0PF4S2VE0ejaM6","Bahaa Sultan","El Omr Kollo","Rotana Music",160,163,2,"29775"
161,"spotify:track:0yDB9QPreJjeDynwlwZ4m2","Bahaa Sultan","Ana Mosammem","Free Music - Nasr Mahrous",155,200,11,"29734"
162,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",13,150,63,"29601"
163,"spotify:track:2hHb8MMgeDIxCiyQUTYANq","Ahmed Kamel","Aktar Mn El Sekout","Gamma Music",67,-1,26,"29462"
164,"spotify:track:6xLpCMywgYrppaNnIq6sir","Marwan Moussa, Stormy","DOUBLEZUKSH","The Basement Record",33,110,6,"29260"
165,"spotify:track:4Ht0DV8ksHsEwyPEKLjcMV","Wegz","اللقطة","Takwene",14,152,163,"28899"
166,"spotify:track:0VGHAYFOFQRtgu5m30v74a","FL EX, Wingii","GAYA MAAKO EZAY","FL EX",87,175,9,"28837"
167,"spotify:track:6vRHVF61iN8TnMdoFBoE8f","Marwan Pablo, Molotof","Free","The Basement Records",1,146,172,"28712"
168,"spotify:track:7h7FKF2JBDa6xChi3z9KxC","Mohamed Hamaki","Law Hatsib","Sony Music Entertainment",5,178,70,"28605"
169,"spotify:track:5Aun0pJOQFBQozav1hPpM1","Ahmed Kamel","3la 3eny","Gamma Music",2,187,78,"28582"
170,"spotify:track:3qRGs7H1bPfshHh19syRKQ","Hamza Namira","Fady Shewaya","The Basement Records",1,174,76,"28520"
171,"spotify:track:7jHGLyfrvsTcL9dn7K3jvq","Essam Sasa","انا اسف اعذريني","Takwene",70,173,22,"28399"
172,"spotify:track:0eMjsK29gmH9QwuPXoVQtG","Ahmed Saad","B3edt","Digital Sound",171,188,9,"28220"
173,"spotify:track:3AVrVz5rK8Hrqo9YGiVGN5","Cigarettes After Sex","Apocalypse","PTKF",101,172,43,"28152"
174,"spotify:track:6gf1hPyK9vn60kJQoTZw4c","Shehab","Justin Bieber","Shehab",141,141,2,"28100"
175,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",62,161,75,"28025"
176,"spotify:track:67vDEgA6mjoQnQUqmvMnsM","Muslim - مُسلِم","Haneialik","Digital Sound",99,159,56,"28019"
177,"spotify:track:0BCEJXmemL21JvNNoOB5TT","Akram Hosny, Ayten Amer, Hanady Mehanna","ستو أنا","Kmedia",17,126,45,"27851"
178,"spotify:track:3GYlZ7tbxLOxe6ewMNVTkw","Billie Eilish","TV","Darkroom/Interscope Records",125,153,13,"27792"
179,"spotify:track:57a5ISfPIQodpJBCJyjiEz","Wegz","واحد وعشرين","Takwene",1,162,153,"27739"
180,"spotify:track:37Qs3XrDloB2ocXfAhVnmL","Afroto, Marwan Moussa","Ala Ba'ady","The Basement Records",1,160,119,"27659"
181,"spotify:track:1EMaJKcQU0qjNyLEUQZIIg","Essam Sasa, Mostafa Elgen","احنا اللي مننا التراب بجد اشتكي","Essam Saasa",84,167,29,"27596"
182,"spotify:track:5ecSRvEKkYarFYgyFgKak8","Donia Wael, El Waili","El 3asal","doniety",59,177,67,"27544"
183,"spotify:track:5xw3DTL6uNaS5PUEIowcXs","Essam Sasa","مهرجان اون فاير فاير - وحوش المجال","Essam Sasa",71,149,14,"27508"
184,"spotify:track:746Q5YMgrPz2tLACl93ZPl","Essam Sasa, Hamo ElTikha","ممنوع حد يقرب منك","Essam Saasa",80,168,76,"27506"
185,"spotify:track:53BjuhvFCmv5T0VRhKuNrb","Afroto","FAR2 KHEBRA","The Basement Records",2,158,68,"27445"
186,"spotify:track:11Eb5dyeLaWfBgo9CuUhCO","Ghaliaa, Samer Doumet","3abali","Ghaiiaa",152,164,21,"27236"
187,"spotify:track:2x0nHt2OIOFFhfcCuYugvR","Husayn","7/6","Husayn - حُسَين",187,-1,1,"27127"
188,"spotify:track:6Ggt0UQU8wbV9cq0PjzDgx","Cairokee, Umm Kulthum","Kan Lak Ma'aya","Cairokee Productions",1,171,191,"27107"
189,"spotify:track:55LLrj5aARUqCLoDEwAp7v","Shabjdeed, Al Nather","Amrikkka","BLTNM",3,179,65,"26987"
190,"spotify:track:19Wg3uKojIFIsjyf0GnR1d","Husayn","ANA WENTA","Husayn - حُسَين",190,-1,1,"26982"
191,"spotify:track:3LGjJIBJVbPOeuYcYQUJBy","Abyusif","Wa7ed Wa7ed","Modissa - Abyusif",72,169,131,"26835"
192,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",5,182,161,"26777"
193,"spotify:track:5CTXFh5o4qpiXZeM1jxTBk","Wingii, ZIAD ZAZA","Zee3","Maadi Town Mafia",55,180,21,"26730"
194,"spotify:track:6sl5f589BUW7wz9EWpJG9Q","Mohammed Saeed","Shofy 7aly","Modissa - Mohammed Saeed",91,140,25,"26631"
195,"spotify:track:4KkGIW8FQfKTnt0WL3fb2N","Abo El Anwar, Dr. Mo3geza, Coolpix","Messi","Digital Sound - R Productions",70,157,10,"26507"
196,"spotify:track:4F7A0DXBrmUAkp32uenhZt","The Weeknd","Party Monster","Universal Republic Records",194,198,3,"26493"
197,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",119,-1,5,"26330"
198,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",81,170,24,"26320"
199,"spotify:track:29KS7kBSU77PrYGB6RVR5O","Marshmello, Amr Diab","Bayen Habeit","Joytime Collective",3,185,145,"26188"
200,"spotify:track:4pGaxNrUaxI98DYSK6s7mj","Mohamed Hamaki","Alby Habak Gedan","Mohamed Hamaki",146,-1,12,"25608"
