rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
95,"spotify:track:2CilsBtWk8gwrTAYUmO7Xt","Manuel, VALMAR","Hajnalokig","Gold Record Music Kft.",8,78,22,"46961"
96,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",46,107,241,"46531"
97,"spotify:track:1N8TTK1Uoy7UvQNUazfUt5","ThxSoMch","SPIT IN MY FACE!","Elektra (NEK)",61,102,13,"46356"
98,"spotify:track:29MOrJUChg9gigKjgMMGEP","Bruno X Spacc","Hátmasszázs","Young and Loud",17,84,63,"45783"
99,"spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j","Metro Boomin, Future, Chris Brown","Superhero (Heroes & Villains) [with Future & Chris Brown]","Republic Records",35,114,11,"45550"
100,"spotify:track:2ECeeSi1ImwowkGOdAVI6w","VALMAR, Szikora Róbert","Úristen","VLMR MUSIC",1,118,46,"45467"
101,"spotify:track:40E6aYbS5IUDGBzmmPAXJ9","ibbigang","Szalai - Akarok","On The Low Inc.",101,-1,1,"45326"
102,"spotify:track:31876LYPTkqUlFWQAEBxd6","Beton.Hofi","DOHÁNYBOLT","Universal Music Kft. Hungary",17,124,39,"45267"
103,"spotify:track:0s74Xmnf2Ur97sqEkEHJlL","Manuel","""Soha"" Interlude","Gold Record Music Kft.",47,47,2,"44693"
104,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",10,106,30,"44432"
105,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",71,111,29,"43926"
106,"spotify:track:6b37xrsNCWYIUphFBazqD6","Manu Chao","Me Gustas Tu","Radio Bemba",82,101,5,"43679"
107,"spotify:track:7A9EcBrwTG6bwswUy7beWW","Beton.Hofi, Hundred Sins","PLAYBÁNIA","Universal Music Kft. Hungary",10,113,24,"43633"
108,"spotify:track:02CdOh37OAq88RNK1WL8TD","Beton.Hofi, Lil Frakk, Krúbi","OFFWHITE","Universal Music Kft. Hungary",50,123,87,"43413"
109,"spotify:track:7LcRPdAyuhZRGudo4MKCSd","ByeAlex és a Slepp","Emlékszem (Vagy...)","Gold Record Music Kft.",9,79,130,"42794"
110,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",90,120,12,"42734"
111,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",21,110,15,"42473"
112,"spotify:track:5bSRJo4Ox8mlk0JoOu5l7N","Azahriah","rút","Supermanagement",9,116,27,"42327"
113,"spotify:track:0RJWhctsc1G1Hg3Ov2th7x","Shakira","Whenever, Wherever","Epic",113,130,3,"42178"
114,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",69,134,100,"42029"
115,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",68,122,206,"41983"
116,"spotify:track:6DPh0sUSj2Ml4CL3iJJSn1","Curtis","Pezsgő Kaviár Kurvák","Magneoton",19,128,32,"41961"
117,"spotify:track:5YdnOm5990Kfq1Jodws98B","Felix Jaehn, Ray Dalton","Call It Love","Virgin",109,127,10,"41846"
118,"spotify:track:1dgiE7iJxB1KibWdlURUfz","T. Danny","WOAH","T. Danny",3,131,43,"41080"
119,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",1,119,68,"40966"
120,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",56,129,37,"40930"
121,"spotify:track:0WiQVffKlsnClBBKZ1K3Zj","Dzsúdló","Ha eddig nem kellettem","Supermanagement",13,125,25,"40855"
122,"spotify:track:5ZduaRci3iNUiDfJbBfAaf","Matt Sassari","Give It To Me - Full Vocal Mix","Cr2 Records",94,104,15,"40765"
123,"spotify:track:1FlCC0MovzszzvUi8lUmF3","Pogány Induló","Gyönyör","3739008 Records DK",27,145,21,"40638"
124,"spotify:track:55yTm9krr4hVGc1czrAMF1","Bruno X Spacc","Keverem","Young and Loud records",15,136,122,"40096"
125,"spotify:track:6eWNILfVrywm07o6w5hQFK","Kolg8eight, Ekhoe","Spooky","6000 RECORDS",64,64,2,"39919"
126,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,138,168,"39897"
127,"spotify:track:6s96kqADsufv7bcoWOCxts","Manuel, Darius King","Zombi - Pt.2","Gold Record Music Kft.",31,54,6,"39830"
128,"spotify:track:4FyesJzVpA39hbYvcseO2d","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",128,191,7,"38262"
129,"spotify:track:3JEYn4Ewai3sGkJl01v9Of","VALMAR, Nemazalány, Sofi","Álmatlan esték","VLMR MUSIC",17,108,68,"38245"
130,"spotify:track:2rgU0c2qrFME5cryFfAQ7v","Manuel","""Haza akarok menni"" Outro","Gold Record Music Kft.",59,59,2,"38027"
131,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",4,141,79,"37849"
132,"spotify:track:79Uwyvh1h5GylxBJMkCLiT","Kolg8eight, Ekhoe, Csoky","Moshpit","6000 RECORDS",71,71,2,"37829"
133,"spotify:track:76OGwb5RA9h4FxQPT33ekc","Rosa Linn","SNAP","Columbia",36,126,32,"37786"
134,"spotify:track:5i2ApkDA9lwZOkHrXpACof","Beton.Hofi, Hundred Sins","HARD RESET","Universal Music Kft. Hungary",58,147,29,"37766"
135,"spotify:track:2UB8LkhAtBgL9cCxKY2qwi","Carson Coma","Immunissá válunk","Gold Record Music Kft.",6,149,50,"37633"
136,"spotify:track:0JXXNGljqupsJaZsgSbMZV","Miguel","Sure Thing","Jive",58,133,7,"37494"
137,"spotify:track:7IwSNtKoubNDaFlq2wSnuy","Pogány Induló","Zártosztály","3739008 Records DK",97,166,20,"37351"
138,"spotify:track:5yrNes1JBTpzkbMOFTDNwF","ByeAlex és a Slepp","1év","Gold Record Music Kft.",26,148,25,"37326"
139,"spotify:track:5HiMjc8jz0OeTnUQgp15FP","Azahriah, DESH","El Barto","Supermanagement",6,158,77,"37293"
140,"spotify:track:6QYjKsbB4QVVAQ4E28PBjy","DESH","Kukásautó","Supermanagement",1,153,57,"37216"
141,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",9,139,78,"37134"
142,"spotify:track:2uD4Fw5DjWGMffAs7RWSmd","4s Street","Mesélek a bornak","Mistral Music",49,140,30,"37049"
143,"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Don Omar, Lucenzo","Danza Kuduro","UMLE - Machete",73,144,43,"37034"
144,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",102,161,23,"36642"
145,"spotify:track:567e29TDzLwZwfDuEpGTwo","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,137,83,"36505"
146,"spotify:track:6bnF93Rx87YqUBLSgjiMU8","The Weeknd","Heartless","Republic Records",12,179,16,"36226"
147,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",21,151,30,"36069"
148,"spotify:track:5IweCSstXQHSmM9c42F7AP","BSW, Tankcsapda","BAZ+ - Túl vagyok rajtad","BSW",1,167,38,"35936"
149,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",8,150,64,"35851"
150,"spotify:track:0qYWBLuP1HyzJv8WNsochH","Azahriah","Okari","Supermanagement",1,155,39,"35720"
151,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",7,168,73,"35606"
152,"spotify:track:0zKbDrEXKpnExhGQRe9dxt","Tiësto","Lay Low","Musical Freedom",77,172,6,"35488"
153,"spotify:track:2WyYMndo3CFcDCALxyDPOd","Ekhoe, ibbigang, Szalai","Charmy","IBBI ACADEMY",72,165,25,"34875"
154,"spotify:track:2RvZC77XsiE9x434T6o1S2","Tóth Andi","Néztek","TóthAndi Music",14,115,80,"34868"
155,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",96,157,15,"34751"
156,"spotify:track:65G0NA9g62XJSRkxSvjsDZ","Manuel","""Nem érek haza"" Intro","Gold Record Music Kft.",63,63,2,"34734"
157,"spotify:track:0GsltzHgCGCiQvskZggDDj","Bagossy Brothers Company","Olyan Ő","Prime Events Management",3,156,213,"34620"
158,"spotify:track:5o5F8K2f2J258y3ZpfU5Ii","Dzsúdló","Ha meghalok","Supermanagement",3,159,43,"34406"
159,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",14,173,28,"34205"
160,"spotify:track:5FkJHVudUByVjanCqFXRql","Mr.Kitty","After Dark","Negative Gain Productions",102,171,44,"34198"
161,"spotify:track:0vrf1NID7s25S8ISHVZlQM","Bruno X Spacc","Budán Vagy Pesten","Young and Loud records",9,178,132,"34126"
162,"spotify:track:1RF02Cf80mTaeNXG2P2boR","Nathan Dawe, Ella Henderson","21 Reasons (feat. Ella Henderson)","Atlantic Records UK",115,174,33,"34058"
163,"spotify:track:1IkEE9PQVeQ563gWfJ4moA","Beton.Hofi, DOÓR","POP","Universal Music Kft. Hungary",14,175,24,"34009"
164,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",67,154,54,"33915"
165,"spotify:track:10xV5l9nhLvFpR8mqzs0bL","Marshmello, Khalid","Numb","Joytime Collective/RCA Records",100,-1,29,"33876"
166,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",63,177,190,"33824"
167,"spotify:track:7afwwZCLRELggHafSevHSX","Pogány Induló","9999","3739008 Records DK",167,-1,1,"33769"
168,"spotify:track:4rPJSqrov3zqGwXlemLBMw","RAYE, 070 Shake","Escapism. - Sped Up","Human Re Sources",49,163,9,"33671"
169,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",51,169,23,"33589"
170,"spotify:track:1WCEAGGRD066z2Q89ObXTq","David Guetta, Becky Hill, Ella Henderson","Crazy What Love Can Do","Parlophone UK",87,176,41,"33304"
171,"spotify:track:0YrojVR0LLrXAQQu8o6GuE","Dzsúdló","Pont én","Supermanagement",38,142,29,"33296"
172,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",3,183,96,"33275"
173,"spotify:track:4N5s8lPTsjI9EGP7K4SXzB","George Ezra","Green Green Grass","Columbia",130,195,6,"33272"
174,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",132,162,6,"33015"
175,"spotify:track:3Xourl4xRz7cfHMznl0PlR","ByeAlex és a Slepp, Manuel","Rossz esték","Gold Record Music Kft.",1,135,65,"32944"
176,"spotify:track:2KReCz1L5XkGIBhDncQ5VZ","Måneskin","BABY SAID","Epic",70,143,4,"32830"
177,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",64,192,126,"32708"
178,"spotify:track:017rg2t7Non5uF7AiNQpRK","Nemes","Káosz","Nemes 96",82,82,19,"32693"
179,"spotify:track:6bdUYL1enpPU4NRZ4DqHUY","Kolg8eight, Kain, Grasa, Atka, Ekhoe","VVS Cypher","6000 RECORDS",87,87,2,"32687"
180,"spotify:track:6WQEKiTWe0n15DdcPg8wab","Halott Pénz, Oláh Heléna","Szétszeretlek","Halott Pénz",65,164,15,"32663"
181,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",79,-1,6,"32559"
182,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",81,184,13,"32528"
183,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",104,193,82,"32318"
184,"spotify:track:6sCvvleqKbeyOkQDieBYgp","Rihanna","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Roc Nation/Def Jam/Hollywood",54,-1,7,"32118"
185,"spotify:track:2PHgjJwswIHOhXexoizfT0","ByeAlex és a Slepp, Hiro","Hullik","Gold Record Music Kft.",5,-1,78,"32113"
186,"spotify:track:37F7E7BKEw2E4O2L7u0IEp","Freddie Dredd","Limbo","Doomshop Records/RCA Records",113,182,13,"32010"
187,"spotify:track:6MqmeH170zlMDEkKZKmNDG","BSW","Megtanítalak élni","BSW",13,180,13,"31940"
188,"spotify:track:5FVd6KXrgO9B3JPmC8OPst","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",64,188,112,"31907"
189,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",107,170,21,"31801"
190,"spotify:track:4F7A0DXBrmUAkp32uenhZt","The Weeknd","Party Monster","Universal Republic Records",74,186,19,"31724"
191,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",1,199,84,"31693"
192,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",124,-1,26,"31615"
193,"spotify:track:5V8I1Hb3ISzuPtQpLQCqWz","Follow The Flow","Tavasz","Supermanagement",11,-1,96,"31610"
194,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",33,198,18,"31455"
195,"spotify:track:2x11SkpRTt1tmTKC8UBoSl","Kolg8eight, Csoky, Rigo","Szemtelen","6000 RECORDS",103,103,3,"31427"
196,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",32,-1,28,"31308"
197,"spotify:track:7ySUcLPVX7KudhnmNcgY2D","Rihanna","S&M","Def Jam Recordings",197,-1,1,"31304"
198,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",128,-1,82,"31145"
199,"spotify:track:6EtKlIQmGPB9SX8UjDJG5s","Labrinth","Formula","Masterworks",45,194,30,"31136"
200,"spotify:track:4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless","Roc-A-Fella",200,-1,1,"31067"
