rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
154,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",154,175,5,"31797"
155,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",67,141,40,"31677"
156,"spotify:track:0lWW0X74IvjNlgY5glykvY","BNXN fka Buju, Wizkid","Many Ways (feat. Wizkid)","T.Y.E. / EMPIRE",5,172,26,"31670"
157,"spotify:track:3qyoUqb7WeKilVuFchEnu8","Seyi Vibez","Psalm 23","Vibez Inc / Dvpper Music",39,128,10,"31485"
158,"spotify:track:6jdTkoEaer7XNGSblczoSu","Wizkid, BNXN fka Buju","Mood (feat. BNXN)","Starboy/RCA Records",29,154,53,"31458"
159,"spotify:track:7ohROa13QK43JBRqfCmz4P","Lil Durk, Gunna","What Happened To Virgil (feat. Gunna)","Alamo",91,149,25,"31431"
160,"spotify:track:1B5I5yqLpVI5EosZS6bJFs","Chris Brown, Wizkid","Call Me Every Day (feat. Wizkid)","Chris Brown Entertainment/RCA Records",2,153,35,"31426"
161,"spotify:track:3qvZW1bLvAsJIUhYcuvf4F","Burna Boy, Stormzy","Real Life (feat. Stormzy)","Spaceship/ Bad Habit/Atlantic Records",78,162,27,"31327"
162,"spotify:track:1PoJXULCvl03b1fiZmMxmd","Burna Boy","On the Low","Spaceship/ Bad Habit/Atlantic Records",66,173,40,"31297"
163,"spotify:track:78OD9RZjAyQcfsAigmRuGs","Zinoleesky","Kilofeshe","Marlian Music",119,-1,17,"31057"
164,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",164,186,2,"30998"
165,"spotify:track:1DrfpnLvbwndPScRLwbUE0","Kizz Daniel","Pour Me Water","FlyBoy INC / EMPIRE",42,135,53,"30698"
166,"spotify:track:6ug9fUi5oLLgQgOF1G8WkM","Lil Baby","California Breeze","Quality Control Music/Motown Records",56,181,18,"30611"
167,"spotify:track:5FG7Tl93LdH117jEKYl3Cm","Wizkid, Tems","Essence (feat. Tems)","Starboy/RCA Records",95,150,53,"30395"
168,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",146,178,32,"30119"
169,"spotify:track:3ovSaVUTDOtxfDw5xh9qJ4","Falz, Chike","Knee Down","B.A.H.D Guys Entertainment Limited",90,138,32,"29725"
170,"spotify:track:4ucXeGcKKzubgHb932T6sl","Babyboy AV","Confession","AV",67,156,53,"29712"
171,"spotify:track:6tJR4nKLqO1mwb3mrVBGhc","Hyce","Vanilla (Sped Up)","Azuri",159,159,3,"29595"
172,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",31,163,35,"29561"
173,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",170,187,10,"29547"
174,"spotify:track:4vVjPTApwXZwB2H3mBq3ml","Quavo, Takeoff","HOTEL LOBBY (Unc & Phew)","Quality Control Music/Motown Records",129,167,17,"29249"
175,"spotify:track:3Zlc8GxhUIJdARBKUHoubG","Bella Shmurda","New Born Fela","Dangbana Republik",24,171,29,"29069"
176,"spotify:track:4DdaGKeVkjQbPHzpoHGafk","Black Sherif, Burna Boy","Second Sermon - Remix","Blacko Management / EMPIRE",14,179,52,"28839"
177,"spotify:track:2LqvzGaZniHiZ9CXhzkclD","Black Sherif","Kwaku The Traveller","Blacko Management / EMPIRE",1,142,42,"28780"
178,"spotify:track:3QzAOrNlsabgbMwlZt7TAY","Mustard, Roddy Ricch","Ballin' (with Roddy Ricch)","10 Summers Records/Interscope Records",178,188,2,"28641"
179,"spotify:track:3jWAkZ9nUbGzPDapyrAIw2","Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane - Remix","Crux Global / MOVES Recordings",10,196,45,"28613"
180,"spotify:track:3FskQrDXcY24ur2fCvz35O","Burna Boy","Ye","Bad Habit/On A Spaceship/Atlantic",58,184,47,"28565"
181,"spotify:track:2psl5iNJCrmmm2XtS7LZqb","Rema","Soundgasm","Mavin Records / Jonzing World",21,182,44,"28535"
182,"spotify:track:0mGcsaIOK2wL7ECV3BN5XD","CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)","WM South Africa",8,174,35,"28447"
183,"spotify:track:5lLwFE3fCAQllnPLsKtFP9","Peruzzi","Hypertension","Peruzzi",49,183,27,"28243"
184,"spotify:track:4FkPbsOlsZLkVuiJ0v1qij","Marvel","Amber Rose","Castle Grey Studios",115,155,13,"28157"
185,"spotify:track:2oOr7XZmuqYTdmCnC5qQsC","Ajebo Hustlers","Loyalty","The Plug Entertainment",11,133,53,"28143"
186,"spotify:track:5xFQlD4ITOWjZdHXjNghbX","Wizkid","Everyday","Starboy/RCA Records",6,160,14,"28013"
187,"spotify:track:6rDbIKxHWteL6TnhLtj634","T.I BLAZE, Olamide","Sometimes - Remix","Bailey Music World / Dvpper Music",8,185,53,"27989"
188,"spotify:track:1tKsfYB65Kz74yk0HMCdcH","Ayra Starr, Lojay","Running","Mavin Records",26,166,17,"27889"
189,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",26,169,25,"27815"
190,"spotify:track:4tr4oHjFijp0EgISHYDIXe","Joeboy","Sip (Alcohol)","emPawa Africa Limited",24,-1,49,"27712"
191,"spotify:track:03DxO8kGNrEGr1VjPSdQs2","Kizz Daniel","Lie","FlyBoy INC / EMPIRE",28,180,52,"27461"
192,"spotify:track:6g8Ztyoym7VNLEzl8alsJK","Bad Boy Timz","Move","Shock Absorbers Music / EMPIRE",34,158,31,"27331"
193,"spotify:track:1w5cQpiBrPmwcIgRrz1Jcc","Wizkid, Skillibeng, Shenseea","Slip N Slide (feat. Skillibeng & Shenseea)","Starboy/RCA Records",8,170,14,"27071"
194,"spotify:track:394IT4yrYjwT65ePqKLFbq","Magixx","All Over","Mavin Records",63,-1,28,"27044"
195,"spotify:track:0int0g8dikLn0uhd1b1iZu","Mohbad","Feel Good","Marlian Music",44,197,49,"26970"
196,"spotify:track:5DS9LiyEdw2zY8bM6kjjgM","Olamide, Omah Lay","Infinity (feat. Omah Lay)","YBNL Nation / EMPIRE",47,161,52,"26855"
197,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",57,199,29,"26838"
198,"spotify:track:0CLcMRrX7bhICfmxhuKNam","Zinoleesky","Yan Yan Yan","Marlian Music",32,165,8,"26508"
199,"spotify:track:00ZYd7GYdFrNZFQP5O5T5m","Ajebo Hustlers, Fave","In Love","The Plug Entertainment",50,-1,29,"26377"
200,"spotify:track:5OBtqiT5Zg1BqXPx4bBo6T","Joeboy","Contour","emPawa Africa Limited",40,200,26,"26198"
