rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
89,"spotify:track:4fsQ0K37TOXa3hEQfjEic1","LE SSERAFIM","ANTIFRAGILE","SOURCE MUSIC",70,82,17,"27451"
90,"spotify:track:2jloOpRyKxdIA5hUDws6Qm","Irina Kairatovna, Junior","NE ÁŃGIME?","ГОСТ",23,89,53,"27134"
91,"spotify:track:7EAMXbLcL0qXmciM5SwMh2","Mac DeMarco","Heart To Heart","Mac’s Record Label",91,111,6,"26512"
92,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",10,96,37,"26330"
93,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",48,99,35,"26030"
94,"spotify:track:07hMCmfhM3KkHREYt65Bwu","Dequine","Матча чай","Easy Fresh",22,87,14,"25967"
95,"spotify:track:4FyesJzVpA39hbYvcseO2d","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",95,131,13,"25876"
96,"spotify:track:4ZhLYdmhWdPTZcnAy9SZZO","ПОЛМАТЕРИ","ярче звёзд","Streaming Club, under exclusive license to Rhymes Music Inc.",13,93,38,"25681"
97,"spotify:track:01kfSdF9zfcDLri5sSWEoL","Dxrk ダーク","RAVE","Dxrk",4,98,45,"25596"
98,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",98,104,16,"25185"
99,"spotify:track:1KEv0es8xWsrPU7VSFiZym","Lumi Athena, jnhygs","SMOKE IT OFF!","25/7 Records LLC.",47,142,6,"24983"
100,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",1,85,22,"24930"
101,"spotify:track:2BH3j05ZXWr5PR30sW079d","Isolate.exe","Crystals","Isolate.exe",65,103,23,"24679"
102,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",95,95,11,"24381"
103,"spotify:track:3TzPVU3jj6YdTunVdKimiQ","phonk.me, KIIXSHI","GHOST!","phonk.me x KIIXSHI",103,114,7,"24278"
104,"spotify:track:0cLyaJBLn7rduVsXhoqzO9","Basta, Andro","Осень - 20.22","Gazgolder",23,109,35,"24143"
105,"spotify:track:3r8RuvgbX9s7ammBn07D3W","NewJeans","Ditto","ADOR",71,86,8,"24056"
106,"spotify:track:2WzAAerBvZvvFXgUpSwHZ9","PLAYAMANE, Nateki","MIDNIGHT","PLAYAMANE",4,116,39,"23823"
107,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",17,110,53,"23804"
108,"spotify:track:5Z8YDahqRCzMQRwKZPk5dC","Big Baby Tape, kizaru","Million","KISS KOALA",21,106,53,"23796"
109,"spotify:track:5Zlb01Jcn0Ld49zazzZJSB","TWISTED, Oliver Tree","WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1","APG Inc – FF10",46,102,16,"23724"
110,"spotify:track:5xuVrsnFsQmPd0cz5r57Bx","MiyaGi & Endspiel, Sимптом","Люби меня","Hajime Records",110,121,42,"23675"
111,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",29,101,53,"23519"
112,"spotify:track:6NnCWIWV740gP7DQ8kqdIE","(G)I-DLE","Nxde","Cube Entertainment",41,97,17,"23495"
113,"spotify:track:0f0SbtoKGe41cX5LzlnX6X","TOMORROW X TOGETHER","Tinnitus (Wanna be a rock)","Republic Records - TXT",88,128,3,"23485"
114,"spotify:track:7bhx0XLV99UXH4Mtj0idPg","Kazybek Kuraiysh","Таптым-ау сені","Kazybek Kuraiysh",57,113,23,"23203"
115,"spotify:track:0qRPmZJxLCzf6T96UwHCKc","Xcho","Эскизы","Glass Cage",45,94,36,"23163"
116,"spotify:track:397ijgK5KnZaxwEWJDJJJk","Жугунусов Мирас","Зымыран","EXO Music",46,112,53,"22966"
117,"spotify:track:4tPB6H0QcK4bDib8iauE28","Alyona Shvets","первое свидание","rainbow flower",7,161,53,"22794"
118,"spotify:track:6QG3PhgXcYShWkDwBOkqLz","Jah Khalib","Сжигая дотла","SBA Production",102,122,27,"22712"
119,"spotify:track:2c1LybaNhIwsNVNrr4wjLG","Папин Олимпос","Официантка","Streaming Club, under exclusive license to Rhymes Music Inc.",106,108,7,"22688"
120,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",15,130,53,"22584"
121,"spotify:track:64epifHS5CvRUVgKEDbRJm","ПОЛМАТЕРИ","маша","Streaming club, under exclusive license to Rhymes Music Inc.",91,127,7,"22532"
122,"spotify:track:3cJjqvXbFwiWgnuWgoyhPM","Steve Lacy","Dark Red","Three Quarter",70,156,53,"22254"
123,"spotify:track:2kLmAwQCBSlvtcptioAoTv","LOVV66","5IVE","LOVV66",81,118,6,"22232"
124,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",1,100,26,"22210"
125,"spotify:track:4T3ssJ7h388Hif7k1I3wUa","MOLDANAZAR","Mahabbatym","MOLDANAZAR music",117,132,35,"22109"
126,"spotify:track:3vOLsA9Y9R39xKoCSXLlcP","WHITE GALLOWS","Город","Союз Мьюзик",119,154,5,"22018"
127,"spotify:track:0iUrxveyNUBfj0cqjYEijt","MoonDeity","NEON BLADE","MoonDeity",23,133,37,"21955"
128,"spotify:track:21LIoC4ZxT3F8xq9gidNbX","xxxmanera","Never Broke Again","steezy",28,107,34,"21827"
129,"spotify:track:6DWdnk9LMllUeXYpv5LVpW","Irina Kairatovna","Кеттiк","Da Gudda Production",129,149,38,"21745"
130,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",46,144,29,"21729"
131,"spotify:track:4bGAkAyFXjZyl1gEmxRRdv","RaiM","Дем","DD Records",105,134,5,"21621"
132,"spotify:track:1T4999j2QjggEXFbOlQ67P","uglystephan, Scally Milano","Заберу","Mansion Music",24,135,29,"21578"
133,"spotify:track:33aN03SdPY7SyO7jAWMTwc","INSTASAMKA","BALANCE","NaMneCash Music",47,115,28,"21466"
134,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",51,126,53,"21462"
135,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",135,-1,1,"21453"
136,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",90,117,7,"21327"
137,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",52,139,48,"21318"
138,"spotify:track:559SdaPI7mqy9IQiscuaMj","Miguel","Sure Thing - Sped Up","RCA/Legacy",138,-1,1,"21280"
139,"spotify:track:2MpprDNfYfuyNoygc8V82g","Skryptonite","Мистер 718","Gazgolder Records",90,124,53,"21119"
140,"spotify:track:2knuxw8DMvP8iR8bNErIov","Kazybek Kuraiysh","Korkemim","Kazybek Kuraiysh",116,148,16,"20928"
141,"spotify:track:5gDWsRxpJ2lZAffh5p7K0w","The Weeknd, Lana Del Rey","Stargirl Interlude","Universal Republic Records",132,151,26,"20831"
142,"spotify:track:4B8gtpBuEtU9XUizl6BK2W","MoonDeity","WAKE UP!","MoonDeity",108,177,7,"20753"
143,"spotify:track:44aZKEFg3QjrltAetP8iOc","Bakr","Бедный поэт","Infinity Music",90,90,2,"20717"
144,"spotify:track:3NanY0K4okhIQzL33U5Ad8","PinkPantheress","Boy's a liar","Warner Records",144,187,3,"20486"
145,"spotify:track:6xqMa99xQ5Ob6WpEAyOqU3","PIZZA","Оружие","MONOLIT",145,-1,3,"20477"
146,"spotify:track:5BY094QwLvZFh737Ytvgpy","Big Baby Tape","Like A G6","Effective Records",48,136,9,"20477"
147,"spotify:track:3NjAwkM75GH3cvfV9zRtv8","BUSHIDO ZHO","vodila","cplus",2,194,32,"20422"
148,"spotify:track:72iyEnh9p6PoyJoEnAJDjO","SCXR SOUL, Sx1nxwy","DEMONS IN MY SOUL","SCXR SOUL",98,141,14,"20402"
149,"spotify:track:0oT4MAqBlSbLNOaFzNjSMA","Ayau, Shiza, M'Dee","basqany :(","Закрытый клуб",112,147,4,"20265"
150,"spotify:track:6HMk2bFT4VkIWwIAmDCqHj","Poshlaya Molly, HOFMANNITA","#HABIBATI","DROPBLED",23,105,19,"20208"
151,"spotify:track:69xohKu8C1fsflYAiSNbwM","BTS","Run BTS","BIGHIT MUSIC",1,137,33,"20205"
152,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",60,143,30,"20055"
153,"spotify:track:3F6Tb3mUPNx1QwN8XOpF6Q","Son Pascal","Men Seni Suyemin","ItaKa",61,165,32,"19972"
154,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",63,150,50,"19845"
155,"spotify:track:3hzelPptWzx0OrSDTyIuuy","Hensonn","Flare","Hensonn",126,157,5,"19778"
156,"spotify:track:0VGLb6IeeG5ZqonN5EavDu","КАКАЯ РАЗНИЦА","Рассвет","Какая Разница",87,-1,41,"19771"
157,"spotify:track:2dMrVtG4WeGZF4Hw97oXOt","Bakr","Нотная слеза","Infinity Music",51,129,24,"19689"
158,"spotify:track:0rhI6gvOeCKA502RdJAbfs","TOMORROW X TOGETHER","Sugar Rush Ride","Republic Records - TXT",71,125,3,"19688"
159,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",36,152,41,"19598"
160,"spotify:track:32OE5KJSVajgzj5JFqo6cd","abdr.","Из-за тебя","Zion Music",103,138,22,"19595"
161,"spotify:track:7KmbiagSkUbepU88x7NWjb","Kordhell","Scopin","Kordhell",141,146,5,"19580"
162,"spotify:track:71hUNAiuvPyzaQGVYQtqlF","MiyaGi & Endspiel","Fire Man","Hajime Records",78,196,47,"19551"
163,"spotify:track:1tkHHqMZaVoNtQvC32Om8X","ONIMXRU, STRAWANGLE","PSYCHO CRUISE","ONIMXRU x STRAWANGLE",163,181,7,"19545"
164,"spotify:track:7LUfcBdOtLNoWu6e2Kx8DL","Nuricko","Не прощайся","Союз Мьюзик",85,119,13,"19520"
165,"spotify:track:0olubSy8HbZBrCJlSHV7ex","Кишлак","Я уёбываю в джаз","KISS KOALA",165,173,4,"19388"
166,"spotify:track:3mcw4dkjfzj5B4Ago9NSmN","uniqe, nkeeei, ARTEM SHILOVETS","ТОЛПЫ КРИЧАТ","steezy",12,140,52,"19145"
167,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",41,172,53,"19100"
168,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",57,168,44,"19043"
169,"spotify:track:6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock","TV Girl",169,-1,1,"19026"
170,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",40,178,49,"19006"
171,"spotify:track:5X33A2X2OuQXUOKhawWCMm","Skryptonite, Райда","Baby mama","Musica36",22,167,53,"18938"
172,"spotify:track:2UT9XL16RH68IqpZo0Tnlp","Yelah, Sannur, iyanereper","Kazakh","22:59",109,160,9,"18937"
173,"spotify:track:3tVfeeaDLYRwDVkFZ7bKKw","TEKSIDR","МАМ","AZIMUTZVUK",113,180,22,"18912"
174,"spotify:track:551l3WSPbohzxQGHhTVm0q","МОТ","Капкан","Black Star Inc.",174,-1,2,"18890"
175,"spotify:track:2Wbr7bm1nWGjI2IJFYwFVC","AlZaBi","Свела с ума","KAIRAT NURTAS PRODUCTION",114,169,12,"18840"
176,"spotify:track:571md1FedFYFaYUMUktYaF","FACE","ЮМОРИСТ - Original Motion Picture Soundtrack","Face",65,183,21,"18836"
177,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",84,120,51,"18724"
178,"spotify:track:0LEtUQi3RE7W9tvKWUkOJY","JANAGA","В комнате мрак","Ace Music",51,166,19,"18689"
179,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",101,158,11,"18639"
180,"spotify:track:5OntoklfrEOYrEJYx93waE","Жугунусов Мирас","Сен Туралы","EXO Music",120,153,29,"18532"
181,"spotify:track:6D9MoUhI2Kdj9T6p6sA8uY","Bakr","Не лей","Infinity Music",67,159,40,"18521"
182,"spotify:track:2am944KUlJJbeXQ4nm1ipw","FACE","24 на 7","Face",114,185,36,"18468"
183,"spotify:track:5GRVQQ0N8yIRSnnFjNObrU","ALTAIR x ABBI","QAZAQ VIBE","Turan Media",78,170,26,"18426"
184,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",2,162,53,"18421"
185,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",111,-1,32,"18299"
186,"spotify:track:373gDROnujxNTFa1FojYIl","Linkin Park","Lost","Warner Records",186,-1,1,"18295"
187,"spotify:track:7FuvJwX4VDPE0bAIq9tfbP","T-Fest, Skryptonite","Ламбада","LEMNISKATA",144,188,17,"18232"
188,"spotify:track:31mzt4ZV8C0f52pIz1NSwd","Hotel Ugly","Shut up My Moms Calling - (Sped Up)","Hotel Ugly, under exclusive license to Amuseio AB",142,145,6,"18230"
189,"spotify:track:37F0uwRSrdzkBiuj0D5UHI","The Weeknd","Reminder","Universal Republic Records",189,-1,1,"18222"
190,"spotify:track:3AVrVz5rK8Hrqo9YGiVGN5","Cigarettes After Sex","Apocalypse","PTKF",130,199,31,"18184"
191,"spotify:track:3mxKWE4r2EaPmNLERP510b","AIHAN","Тихий океан","Infinity Music",191,-1,1,"18116"
192,"spotify:track:11gHlIOnBdTFs5Mzltgail","Kalifarniya","Qar","Key Music Company",97,155,27,"18036"
193,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",60,189,33,"17987"
194,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",39,179,51,"17926"
195,"spotify:track:70qbqCW6z92WESMZC1opsd","Nervy","Нервы","Navigator Records",75,186,42,"17894"
196,"spotify:track:4b4n1qfMGW1sdj337ymNUD","A.V.G, Tatar","Ножевой","GOLDEN SOUND",196,-1,1,"17799"
197,"spotify:track:6UN73IYd0hZxLi8wFPMQij","Coi Leray","Players","Uptown / Republic Records",197,-1,1,"17731"
198,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",32,184,53,"17718"
199,"spotify:track:6AuDJFKF81w8Bh5aVqvTlE","Nurik Barmakov","Ты не такая как все","Nurik Barmakov",199,-1,1,"17667"
200,"spotify:track:086myS9r57YsLbJpU0TgK9","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",147,193,47,"17616"
